#\*l [nm]	Flux [mW/m\sp2\ep/nm]
 312.73  5.85811e-14
 312.75 -4.40996e-14
 312.76  1.55301e-13
 312.78  6.94571e-15
 312.79 -2.71034e-16
 312.81  3.20832e-15
 312.82  2.50026e-14
 312.84 -2.42906e-14
 312.85  8.16905e-15
 312.87  4.49543e-14
 312.88  2.43314e-14
 312.90 -1.53336e-14
 312.91  1.95981e-14
 312.93  1.98209e-14
 312.94 -6.64531e-15
 312.96 -4.66803e-15
 312.97  1.17600e-13
 312.99  4.04669e-14
 313.00  9.77038e-14
 313.02 -4.36450e-14
 313.03 -3.35973e-14
 313.05  1.71141e-14
 313.06 -4.56448e-15
 313.08  2.22110e-14
 313.09  5.37408e-14
 313.11  4.22672e-14
 313.12  1.77458e-14
 313.14  1.18940e-14
 313.15 -9.26960e-14
 313.17  1.44205e-14
 313.18  9.60439e-15
 313.20 -4.44258e-14
 313.21  1.30381e-13
 313.23  4.49742e-15
 313.24 -4.30350e-14
 313.26 -1.50406e-14
 313.27 -2.84984e-14
 313.29 -1.74142e-15
 313.30  3.93902e-14
 313.32  7.84640e-14
 313.33  9.60992e-14
 313.35  2.20699e-14
 313.36  4.76893e-15
 313.38 -5.31662e-14
 313.39 -5.42066e-14
 313.41  1.67889e-15
 313.42  4.70637e-14
 313.44 -2.21407e-14
 313.45  3.84263e-14
 313.47  5.69899e-14
 313.48 -6.20965e-14
 313.50 -5.40537e-14
 313.51  1.72521e-14
 313.53  7.14378e-16
 313.54  4.96941e-14
 313.56 -3.08257e-14
 313.57 -2.40146e-14
 313.59 -4.70400e-14
 313.60  2.97192e-14
 313.62 -5.38800e-14
 313.63 -4.37503e-14
 313.65 -6.02617e-14
 313.66 -1.33327e-14
 313.68  1.29729e-14
 313.69 -6.38757e-14
 313.71 -1.97770e-15
 313.72 -1.06314e-13
 313.74 -1.83475e-14
 313.75 -1.13124e-14
 313.77  2.84751e-14
 313.78  7.43413e-14
 313.80 -5.58694e-14
 313.81 -2.72927e-15
 313.83 -5.91104e-14
 313.84 -3.60901e-15
 313.86  6.75499e-14
 313.87  5.98143e-15
 313.89  1.12100e-14
 313.90  1.64830e-14
 313.92 -7.93339e-14
 313.93 -7.18574e-14
 313.95  5.98561e-14
 313.96  1.61767e-15
 313.98 -1.26843e-14
 313.99  1.47986e-13
 314.01 -3.76778e-14
 314.02 -3.55142e-14
 314.04  5.50917e-15
 314.05 -5.28616e-14
 314.07 -5.69604e-14
 314.08  4.81416e-14
 314.10 -5.43533e-14
 314.11  1.27784e-13
 314.13 -1.84276e-14
 314.14 -9.78512e-14
 314.16 -1.09994e-13
 314.17  6.68363e-15
 314.19  5.03558e-14
 314.20  1.74511e-14
 314.22  1.33612e-13
 314.23  3.65406e-14
 314.25  3.24969e-14
 314.26 -1.04028e-13
 314.28 -6.69861e-14
 314.29 -2.21960e-14
 314.31  7.85616e-15
 314.32  9.26927e-15
 314.34  7.91394e-14
 314.35 -1.10726e-14
 314.37 -3.21360e-14
 314.38 -6.48873e-14
 314.40 -4.85231e-14
 314.41  3.39764e-14
 314.43  8.26100e-14
 314.44  7.43207e-14
 314.46  6.54161e-14
 314.47 -5.38969e-15
 314.49 -2.09044e-14
 314.50 -6.24324e-15
 314.52 -2.26510e-14
 314.53  1.73020e-14
 314.55  7.77350e-15
 314.56  5.06653e-14
 314.58 -4.53133e-14
 314.59 -3.46277e-14
 314.61 -6.30790e-14
 314.62  9.53468e-14
